3.9042e-08,2.9662e-07
1.5225e-07,3.075e-07
2.6169e-07,2.8375e-07
3.337e-07,3.2147e-07
4.47e-07,3.0253e-07
5.5325e-07,2.7522e-07
6.0381e-07,2.8795e-07
7.4773e-07,2.9908e-07
8.39e-07,2.68e-07
9.5269e-07,2.7655e-07
1.0831e-06,2.969e-07
1.159e-06,3.2144e-07
1.2161e-06,3.0295e-07
1.3532e-06,3.1377e-07
1.4249e-06,2.9654e-07
1.5516e-06,2.9329e-07
1.6001e-06,2.8566e-07
1.7381e-06,3.0525e-07
1.8572e-06,3.0965e-07
1.9678e-06,3.0632e-07
2.0226e-06,3.0294e-07
2.161e-06,3.4178e-07
2.2817e-06,2.927e-07
2.347e-06,3.0351e-07
2.4592e-06,3.1126e-07
2.5498e-06,2.9279e-07
2.6654e-06,3.1722e-07
2.7735e-06,2.8759e-07
2.8384e-06,3.2421e-07
2.9346e-06,3.051e-07
3.0668e-06,2.7793e-07
3.1462e-06,3.1493e-07
3.2445e-06,2.9353e-07
3.355e-06,2.7327e-07
3.4809e-06,3.0916e-07
3.545e-06,3.2368e-07
3.6709e-06,3.2628e-07
3.7293e-06,2.9888e-07
3.8574e-06,2.8898e-07
3.9729e-06,3.2582e-07
4.052e-06,2.6619e-07
4.1512e-06,3.0732e-07
4.2481e-06,2.733e-07
4.3415e-06,2.8403e-07
4.4344e-06,3.0941e-07
4.5337e-06,3.1534e-07
4.661e-06,2.9966e-07
4.7194e-06,3.1989e-07
4.861e-06,2.6406e-07
4.9509e-06,2.8334e-07
5.051e-06,2.8886e-07
5.2205e-06,3.0057e-07
5.2418e-06,3.1014e-07
5.3089e-06,3.101e-07
5.4572e-06,3.0638e-07
5.5458e-06,3.0248e-07
5.6406e-06,2.9374e-07
5.7443e-06,2.9776e-07
5.8493e-06,3.0293e-07
5.959e-06,3.082e-07
6.0353e-06,2.8319e-07
6.1457e-06,3.0367e-07
6.224e-06,2.8049e-07
6.3482e-06,2.8795e-07
6.4655e-06,3.119e-07
6.5773e-06,2.9814e-07
6.6313e-06,2.9442e-07
6.7247e-06,2.9059e-07
6.8045e-06,2.7059e-07
6.9442e-06,3.1243e-07
7.0367e-06,2.7103e-07
7.1269e-06,2.9281e-07
7.2522e-06,3.0457e-07
7.3516e-06,3.1318e-07
7.3961e-06,3.1781e-07
7.5465e-06,3.0561e-07
7.6527e-06,3.1881e-07
7.7286e-06,2.8035e-07
7.8749e-06,2.8497e-07
7.9751e-06,3.0941e-07
8.0235e-06,2.9981e-07
8.1645e-06,2.9034e-07
8.238e-06,2.8874e-07
8.3322e-06,2.9179e-07
8.4436e-06,3.118e-07
8.552e-06,2.9718e-07
8.6615e-06,2.9343e-07
8.7233e-06,2.9982e-07
8.8509e-06,3.1531e-07
8.9353e-06,3.0143e-07
9.017e-06,3.0971e-07
9.1285e-06,3.1652e-07
9.238e-06,3.1478e-07
9.3695e-06,3.1434e-07
9.4129e-06,3.1044e-07
9.5355e-06,3.1487e-07
9.6435e-06,3.0039e-07
9.745e-06,3.0545e-07
9.8636e-06,2.9943e-07
9.9278e-06,2.865e-07
4.0869e-08,2.4719e-07
1.5188e-07,2.5625e-07
2.5974e-07,2.3646e-07
3.3641e-07,2.6789e-07
4.475e-07,2.5211e-07
5.5271e-07,2.2935e-07
6.1151e-07,2.3996e-07
7.4811e-07,2.4923e-07
8.4083e-07,2.2333e-07
9.5225e-07,2.3046e-07
1.0776e-06,2.4741e-07
1.1575e-06,2.6787e-07
1.2217e-06,2.5246e-07
1.3527e-06,2.6147e-07
1.4291e-06,2.4712e-07
1.5513e-06,2.4441e-07
