9.5077e-09,3.0455e-07
7.0293e-08,2.9891e-07
1.0069e-07,2.9136e-07
1.7299e-07,3.1269e-07
2.2147e-07,2.9582e-07
2.8623e-07,3.0688e-07
3.149e-07,2.8045e-07
3.922e-07,3.1847e-07
4.1806e-07,2.8609e-07
5.1205e-07,2.9441e-07
5.2995e-07,3.2454e-07
5.9183e-07,2.9237e-07
6.2124e-07,3.1111e-07
6.9086e-07,3.2325e-07
7.2662e-07,3.0501e-07
7.703e-07,2.7837e-07
8.414e-07,2.8397e-07
8.9197e-07,2.9686e-07
9.2481e-07,2.9856e-07
1.0079e-06,2.8595e-07
1.0401e-06,2.6294e-07
1.0869e-06,2.9321e-07
1.1184e-06,3e-07
1.1585e-06,3.1964e-07
1.2332e-06,3.1201e-07
1.2614e-06,3.0524e-07
1.3295e-06,2.8681e-07
1.3587e-06,2.7498e-07
1.4248e-06,3.0218e-07
1.4689e-06,3.1286e-07
1.5257e-06,2.7451e-07
1.5634e-06,3.1718e-07
1.6366e-06,3.2009e-07
1.6682e-06,3.0795e-07
1.7418e-06,3.0853e-07
1.7642e-06,2.8467e-07
1.8133e-06,3.0243e-07
1.8793e-06,3.0217e-07
1.9523e-06,2.8691e-07
1.9798e-06,3.0194e-07
2.0067e-06,2.8558e-07
2.0938e-06,2.9311e-07
2.1244e-06,3.0455e-07
2.1933e-06,2.6732e-07
2.2373e-06,3.0576e-07
2.2776e-06,3.0038e-07
2.3142e-06,2.9024e-07
2.3463e-06,2.793e-07
2.4251e-06,3.0941e-07
2.4548e-06,2.8988e-07
2.5043e-06,2.7563e-07
2.5766e-06,2.998e-07
2.5972e-06,3.1873e-07
2.6551e-06,2.8109e-07
2.7522e-06,3.0401e-07
2.7961e-06,2.9141e-07
2.8269e-06,2.943e-07
2.8611e-06,2.9192e-07
2.9473e-06,2.8907e-07
2.9888e-06,3.1434e-07
3.0179e-06,2.9855e-07
3.0888e-06,2.8898e-07
3.1233e-06,2.8579e-07
