3.3834e-08,3.108e-07
6.8344e-08,3.0536e-07
1.8002e-07,2.8849e-07
2.5428e-07,3.2282e-07
3.3738e-07,2.952e-07
3.8218e-07,2.7144e-07
4.653e-07,3.0534e-07
5.0551e-07,3.0215e-07
5.3583e-07,2.8941e-07
6.1251e-07,3.1158e-07
6.9741e-07,3.0068e-07
7.2607e-07,2.9194e-07
8.3374e-07,2.9464e-07
9.1328e-07,3.0404e-07
9.8504e-07,3.1444e-07
1.027e-06,2.9575e-07
1.1259e-06,2.9792e-07
1.1664e-06,2.9853e-07
1.2786e-06,2.9922e-07
1.3436e-06,3.0001e-07
1.4008e-06,2.955e-07
1.4677e-06,3.1756e-07
1.532e-06,2.941e-07
1.5585e-06,3.1387e-07
1.6516e-06,2.985e-07
1.6923e-06,2.8273e-07
1.7761e-06,2.9113e-07
1.8212e-06,2.9926e-07
1.8766e-06,2.7704e-07
1.9308e-06,2.9726e-07
2.0643e-06,2.9134e-07
2.093e-06,3.0913e-07
2.1532e-06,3.1164e-07
2.272e-06,3.0735e-07
2.2894e-06,2.7614e-07
2.354e-06,2.9677e-07
2.4144e-06,2.8795e-07
2.5246e-06,3.0275e-07
2.565e-06,3.1896e-07
2.6043e-06,3.0238e-07
2.7233e-06,2.8249e-07
2.769e-06,3.0961e-07
2.8283e-06,3.0716e-07
2.908e-06,2.7803e-07
2.9643e-06,2.9837e-07
3.0608e-06,2.8917e-07
3.0911e-06,2.7429e-07
3.1142e-06,3.1859e-07
3.2365e-06,2.7858e-07
3.2859e-06,3.0043e-07
3.3252e-06,3.0622e-07
3.4082e-06,3.0125e-07
3.5056e-06,3.0683e-07
3.5352e-06,3.0492e-07
3.5825e-06,3.0611e-07
3.7122e-06,2.8537e-07
3.7432e-06,2.9685e-07
3.8439e-06,3.2379e-07
3.9141e-06,2.8752e-07
3.9851e-06,3.1196e-07
4.0582e-06,3.0973e-07
4.0819e-06,3.0552e-07
4.1893e-06,3.0445e-07
4.2358e-06,3.0174e-07
4.3383e-06,3.0805e-07
4.363e-06,3.3316e-07
4.4539e-06,3.0126e-07
4.5109e-06,2.9309e-07
4.5642e-06,3.0811e-07
4.6287e-06,2.9638e-07
4.7048e-06,2.9201e-07
4.7424e-06,3.2316e-07
4.8225e-06,2.8857e-07
4.9039e-06,2.7842e-07
4.9816e-06,3.1519e-07
5.0315e-06,3.1082e-07
5.1176e-06,3.1004e-07
5.1726e-06,2.5632e-07
5.2341e-06,3.0048e-07
5.3078e-06,3.2076e-07
5.3488e-06,3.0535e-07
5.4427e-06,2.8884e-07
5.4906e-06,3.0966e-07
5.547e-06,2.9263e-07
5.6278e-06,2.7332e-07
5.7061e-06,3.016e-07
5.7788e-06,2.7108e-07
5.8504e-06,2.8861e-07
5.9026e-06,2.9493e-07
5.9914e-06,2.9797e-07
6.0468e-06,3.0679e-07
6.1214e-06,2.8262e-07
6.156e-06,3.0114e-07
6.2257e-06,2.8792e-07
6.3088e-06,2.8228e-07
6.3917e-06,2.9649e-07
6.4476e-06,3.2118e-07
6.5014e-06,3.0448e-07
6.5327e-06,3.1112e-07
6.6295e-06,3.083e-07
6.6961e-06,3.0602e-07
6.7826e-06,2.6968e-07
6.8559e-06,2.9845e-07
6.8865e-06,2.7883e-07
6.9526e-06,3.1355e-07
7.0411e-06,3.2753e-07
7.1101e-06,2.9296e-07
7.1612e-06,3.1593e-07
7.199e-06,3.1288e-07
7.3167e-06,2.8034e-07
7.3493e-06,2.7927e-07
7.4218e-06,2.9923e-07
7.4756e-06,2.6728e-07
7.5841e-06,3.3069e-07
7.6487e-06,2.8298e-07
7.6802e-06,2.9105e-07
7.7298e-06,3.0082e-07
7.8172e-06,2.9805e-07
7.893e-06,2.949e-07
7.956e-06,3.0411e-07
8.0162e-06,3.0704e-07
8.0902e-06,2.9219e-07
8.1623e-06,3.0923e-07
8.1933e-06,3.1941e-07
8.3148e-06,2.9758e-07
8.3574e-06,3.0092e-07
8.444e-06,3.0183e-07
8.4747e-06,2.953e-07
8.5555e-06,2.6827e-07
8.6479e-06,3.0408e-07
8.7302e-06,2.7584e-07
8.7728e-06,3.0783e-07
8.9093e-06,2.8942e-07
8.9184e-06,2.5542e-07
8.9558e-06,2.9859e-07
9.0631e-06,3.0376e-07
9.0903e-06,2.8237e-07
9.1742e-06,3.1571e-07
9.2182e-06,3.2125e-07
9.2961e-06,3.1771e-07
9.3851e-06,3.064e-07
9.479e-06,3.1694e-07
9.5222e-06,2.9485e-07
9.6005e-06,2.7244e-07
9.642e-06,2.8782e-07
9.6887e-06,3.0466e-07
9.7649e-06,3.0194e-07
9.8546e-06,2.9392e-07
9.8946e-06,3.0448e-07
9.9745e-06,3.1391e-07
3.51e-08,2.5898e-07
7.2359e-08,2.5432e-07
1.778e-07,2.4041e-07
2.5079e-07,2.6901e-07
3.3115e-07,2.46e-07
3.796e-07,2.262e-07
4.5997e-07,2.5445e-07
5.067e-07,2.5168e-07
5.3924e-07,2.4093e-07
6.1598e-07,2.5965e-07
6.9944e-07,2.5056e-07
7.3143e-07,2.4307e-07
8.3367e-07,2.4554e-07
9.1106e-07,2.5337e-07
9.8198e-07,2.6204e-07
1.0281e-06,2.4645e-07
1.1216e-06,2.4827e-07
1.1664e-06,2.4878e-07
1.271e-06,2.4935e-07
1.3364e-06,2.5001e-07
1.3951e-06,2.4625e-07
1.462e-06,2.6463e-07
1.5282e-06,2.4487e-07
1.5579e-06,2.6144e-07
1.6486e-06,2.4875e-07
1.6936e-06,2.3561e-07
1.7745e-06,2.4261e-07
1.8232e-06,2.4938e-07
1.8805e-06,2.3087e-07
1.9368e-06,2.4772e-07
2.0591e-06,2.4278e-07
2.0942e-06,2.5761e-07
2.1555e-06,2.597e-07
2.2656e-06,2.5612e-07
2.2911e-06,2.3012e-07
2.3561e-06,2.4731e-07
2.4175e-06,2.3996e-07
2.5205e-06,2.5229e-07
2.5653e-06,2.658e-07
2.6092e-06,2.5198e-07
2.7194e-06,2.3541e-07
2.7686e-06,2.5801e-07
2.8291e-06,2.5596e-07
2.9067e-06,2.3169e-07
2.9647e-06,2.4864e-07
3.0562e-06,2.4097e-07
3.0938e-06,2.2858e-07
3.122e-06,2.6531e-07
3.2359e-06,2.3215e-07
3.2882e-06,2.5036e-07
3.3321e-06,2.5519e-07
3.4124e-06,2.5105e-07
3.5051e-06,2.5568e-07
3.5399e-06,2.5405e-07
3.591e-06,2.5509e-07
3.7114e-06,2.3774e-07
3.7457e-06,2.4725e-07
3.8422e-06,2.6983e-07
3.9118e-06,2.396e-07
3.9821e-06,2.5996e-07
4.054e-06,2.5802e-07
4.0848e-06,2.545e-07
4.1855e-06,2.5371e-07
4.2354e-06,2.5145e-07
4.3321e-06,2.5667e-07
4.3633e-06,2.7763e-07
4.4505e-06,2.5105e-07
4.5091e-06,2.4424e-07
4.5646e-06,2.5675e-07
4.6294e-06,2.4698e-07
4.704e-06,2.4334e-07
4.7465e-06,2.693e-07
4.8243e-06,2.4048e-07
4.9033e-06,2.3202e-07
4.9791e-06,2.6266e-07
5.0318e-06,2.5901e-07
5.1147e-06,2.5837e-07
5.1716e-06,2.136e-07
5.234e-06,2.504e-07
5.3065e-06,2.673e-07
5.3518e-06,2.5446e-07
5.4412e-06,2.407e-07
5.4922e-06,2.5805e-07
5.5503e-06,2.4386e-07
5.6287e-06,2.2776e-07
5.7051e-06,2.5133e-07
5.7768e-06,2.259e-07
5.8475e-06,2.4051e-07
5.9022e-06,2.4578e-07
5.9873e-06,2.4831e-07
6.0445e-06,2.5566e-07
6.1178e-06,2.3552e-07
6.1578e-06,2.5095e-07
6.227e-06,2.3993e-07
6.3074e-06,2.3523e-07
6.3876e-06,2.4707e-07
6.4452e-06,2.6765e-07
6.5025e-06,2.5372e-07
6.5369e-06,2.5909e-07
6.6302e-06,2.5692e-07
6.6968e-06,2.5502e-07
6.78e-06,2.2474e-07
6.8522e-06,2.4871e-07
6.8887e-06,2.3236e-07
6.9549e-06,2.6129e-07
7.0398e-06,2.7294e-07
7.1084e-06,2.4413e-07
7.1621e-06,2.6328e-07
7.2047e-06,2.6073e-07
7.316e-06,2.3342e-07
7.3502e-06,2.3253e-07
7.4238e-06,2.4936e-07
7.4796e-06,2.2274e-07
7.5812e-06,2.7558e-07
7.6475e-06,2.3573e-07
7.682e-06,2.4242e-07
7.7359e-06,2.5068e-07
7.8199e-06,2.4838e-07
7.8942e-06,2.4575e-07
7.9578e-06,2.5342e-07
8.019e-06,2.5587e-07
8.0918e-06,2.4349e-07
8.1635e-06,2.5769e-07
8.1995e-06,2.6611e-07
8.3123e-06,2.4798e-07
8.359e-06,2.5077e-07
8.4437e-06,2.5146e-07
8.4775e-06,2.4595e-07
8.5573e-06,2.2356e-07
8.6455e-06,2.534e-07
8.7251e-06,2.2986e-07
8.7718e-06,2.5653e-07
8.8883e-06,2.4304e-07
8.9076e-06,2.1276e-07
8.9576e-06,2.4883e-07
9.0618e-06,2.5275e-07
9.0892e-06,2.352e-07
9.1729e-06,2.6309e-07
9.2207e-06,2.6771e-07
9.2968e-06,2.6476e-07
9.382e-06,2.5533e-07
9.4714e-06,2.6412e-07
9.5185e-06,2.4571e-07
9.5949e-06,2.2703e-07
9.6405e-06,2.3985e-07
